2013-3-1 18:38:33: C:\Documents and Settings\ZTE\Desktop\EasyTest2.0.4.1for challenger by zhaolei 0124\EasyTest2.0.4.1for challenger by zhaolei 0124\EasyTest2.0.4.1\WinOutPut\Utility\adb>adb -s P893A21 shell service call window 1 i32 8888 
2013-3-1 18:38:33: Result: Parcel(00000000 00000000   '........')
2013-3-1 18:38:33: C:\Documents and Settings\ZTE\Desktop\EasyTest2.0.4.1for challenger by zhaolei 0124\EasyTest2.0.4.1for challenger by zhaolei 0124\EasyTest2.0.4.1\WinOutPut\Utility\adb>adb -s P893A21 forward tcp:4408  tcp:8888 
2013-3-1 18:38:33: C:\Documents and Settings\ZTE\Desktop\EasyTest2.0.4.1for challenger by zhaolei 0124\EasyTest2.0.4.1for challenger by zhaolei 0124\EasyTest2.0.4.1\WinOutPut\Utility\adb>adb -s P893A21 forward tcp:2408  tcp:1324 
2013-3-1 18:38:33: C:\Documents and Settings\ZTE\Desktop\EasyTest2.0.4.1for challenger by zhaolei 0124\EasyTest2.0.4.1for challenger by zhaolei 0124\EasyTest2.0.4.1\WinOutPut\Utility\adb>adb -s P893A21 shell am broadcast -a AgentServiceStart --ei port 1324 --ei width 960 --ei height 540 --ei delay 0 --ei bpp 2 
2013-3-1 18:38:34: Broadcasting: Intent { act=AgentServiceStart (has extras) }
2013-3-1 18:38:34: Broadcast completed: result=0
2013-3-1 18:38:34: C:\Documents and Settings\ZTE\Desktop\EasyTest2.0.4.1for challenger by zhaolei 0124\EasyTest2.0.4.1for challenger by zhaolei 0124\EasyTest2.0.4.1\WinOutPut\Utility\adb>pause
2013-3-1 18:38:34: Press any key to continue . . . 
2013-3-1 18:38:41: compile successfully, ready to run:
2013-3-1 18:38:41: ||| MESSAGE ||| BaseMo phone connecting.......
2013-3-1 19:47:44: ||| MESSAGE ||| Tap_AndroidStr(580-7887);
2013-3-1 19:47:46: ||| MESSAGE ||| Sleep(3000);
2013-3-1 19:47:49: ||| MESSAGE ||| press_keys(<Send>);
2013-3-1 19:47:49: ||| MESSAGE ||| Sleep(2000);
2013-3-1 19:47:51: ||| MESSAGE ||| wait_for_image(20130302134846.bmp,20);
2013-3-1 19:48:00: ||| MESSAGE ||| Make call :successful!
2013-3-1 19:48:00: ||| MESSAGE ||| Sleep(5000);
2013-3-1 19:48:05: ||| MESSAGE ||| Tap_AndroidStr(End);
2013-3-1 19:48:08: ||| MESSAGE ||| Sleep(4000);
2013-3-1 19:48:12: ||| MESSAGE ||| press_keys(<RightMost><RightMost><RightMost>);
2013-3-1 19:48:13: ||| MESSAGE ||| press_keys(<Home>);
2013-3-1 19:48:13: ||| MESSAGE ||| navigate_to(CallLog,Android);
2013-3-1 19:48:15: ||| MESSAGE ||| Sleep(2000);
2013-3-1 19:48:17: ||| MESSAGE ||| ==== Count ==>121
2013-3-1 19:48:18: ||| MESSAGE ||| Tap_AndroidStr(580-7887);
2013-3-1 19:48:20: ||| MESSAGE ||| Sleep(3000);
2013-3-1 19:48:23: ||| MESSAGE ||| press_keys(<Send>);
2013-3-1 19:48:23: ||| MESSAGE ||| Sleep(2000);
2013-3-1 19:48:25: ||| MESSAGE ||| wait_for_image(20130302134846.bmp,20);
2013-3-1 19:48:34: ||| MESSAGE ||| Make call :successful!
2013-3-1 19:48:34: ||| MESSAGE ||| Sleep(5000);
2013-3-1 19:48:39: ||| MESSAGE ||| Tap_AndroidStr(End);
2013-3-1 19:48:42: ||| MESSAGE ||| Sleep(4000);
2013-3-1 19:48:46: ||| MESSAGE ||| press_keys(<RightMost><RightMost><RightMost>);
2013-3-1 19:48:47: ||| MESSAGE ||| press_keys(<Home>);
2013-3-1 19:48:47: ||| MESSAGE ||| navigate_to(CallLog,Android);
2013-3-1 19:48:50: ||| MESSAGE ||| Sleep(2000);
2013-3-1 19:48:52: ||| MESSAGE ||| ==== Count ==>122
2013-3-1 19:48:52: ||| MESSAGE ||| Tap_AndroidStr(580-7887);
2013-3-1 19:48:54: ||| MESSAGE ||| Sleep(3000);
2013-3-1 19:48:57: ||| MESSAGE ||| press_keys(<Send>);
2013-3-1 19:48:57: ||| MESSAGE ||| Sleep(2000);
2013-3-1 19:48:59: ||| MESSAGE ||| wait_for_image(20130302134846.bmp,20);
2013-3-1 19:49:08: ||| MESSAGE ||| Make call :successful!
2013-3-1 19:49:08: ||| MESSAGE ||| Sleep(5000);
2013-3-1 19:49:13: ||| MESSAGE ||| Tap_AndroidStr(End);
2013-3-1 19:49:16: ||| MESSAGE ||| Sleep(4000);
2013-3-1 19:49:20: ||| MESSAGE ||| press_keys(<RightMost><RightMost><RightMost>);
2013-3-1 19:49:21: ||| MESSAGE ||| press_keys(<Home>);
2013-3-1 19:49:22: ||| MESSAGE ||| navigate_to(CallLog,Android);
2013-3-1 19:49:24: ||| MESSAGE ||| Sleep(2000);
2013-3-1 19:49:26: ||| MESSAGE ||| ==== Count ==>123
2013-3-1 19:49:26: ||| MESSAGE ||| Tap_AndroidStr(580-7887);
2013-3-1 19:49:28: ||| MESSAGE ||| Sleep(3000);
2013-3-1 19:49:31: ||| MESSAGE ||| press_keys(<Send>);
2013-3-1 19:49:31: ||| MESSAGE ||| Sleep(2000);
2013-3-1 19:49:33: ||| MESSAGE ||| wait_for_image(20130302134846.bmp,20);
2013-3-1 19:49:42: ||| MESSAGE ||| Make call :successful!
2013-3-1 19:49:42: ||| MESSAGE ||| Sleep(5000);
2013-3-1 19:49:47: ||| MESSAGE ||| Tap_AndroidStr(End);
2013-3-1 19:49:50: ||| MESSAGE ||| Sleep(4000);
2013-3-1 19:49:54: ||| MESSAGE ||| press_keys(<RightMost><RightMost><RightMost>);
2013-3-1 19:49:55: ||| MESSAGE ||| press_keys(<Home>);
2013-3-1 19:49:56: ||| MESSAGE ||| navigate_to(CallLog,Android);
2013-3-1 19:49:58: ||| MESSAGE ||| Sleep(2000);
2013-3-1 19:50:00: ||| MESSAGE ||| ==== Count ==>124
2013-3-1 19:50:00: ||| MESSAGE ||| Tap_AndroidStr(580-7887);
2013-3-1 19:50:02: ||| MESSAGE ||| Sleep(3000);
2013-3-1 19:50:05: ||| MESSAGE ||| press_keys(<Send>);
2013-3-1 19:50:05: ||| MESSAGE ||| Sleep(2000);
2013-3-1 19:50:07: ||| MESSAGE ||| wait_for_image(20130302134846.bmp,20);
2013-3-1 19:50:20: ||| MESSAGE ||| Make call :successful!
2013-3-1 19:50:20: ||| MESSAGE ||| Sleep(5000);
2013-3-1 19:50:25: ||| MESSAGE ||| Tap_AndroidStr(End);
2013-3-1 19:50:27: ||| MESSAGE ||| Sleep(4000);
2013-3-1 19:50:31: ||| MESSAGE ||| press_keys(<RightMost><RightMost><RightMost>);
2013-3-1 19:50:32: ||| MESSAGE ||| press_keys(<Home>);
2013-3-1 19:50:33: ||| MESSAGE ||| navigate_to(CallLog,Android);
2013-3-1 19:50:35: ||| MESSAGE ||| Sleep(2000);
2013-3-1 19:50:37: ||| MESSAGE ||| ==== Count ==>125
2013-3-1 19:50:37: ||| MESSAGE ||| Tap_AndroidStr(580-7887);
2013-3-1 19:50:39: ||| MESSAGE ||| Sleep(3000);
2013-3-1 19:50:42: ||| MESSAGE ||| press_keys(<Send>);
2013-3-1 19:50:42: ||| MESSAGE ||| Sleep(2000);
2013-3-1 19:50:44: ||| MESSAGE ||| wait_for_image(20130302134846.bmp,20);
2013-3-1 19:50:54: ||| MESSAGE ||| Make call :successful!
2013-3-1 19:50:54: ||| MESSAGE ||| Sleep(5000);
2013-3-1 19:50:59: ||| MESSAGE ||| Tap_AndroidStr(End);
2013-3-1 19:51:01: ||| MESSAGE ||| Sleep(4000);
2013-3-1 19:51:05: ||| MESSAGE ||| press_keys(<RightMost><RightMost><RightMost>);
2013-3-1 19:51:06: ||| MESSAGE ||| press_keys(<Home>);
2013-3-1 19:51:07: ||| MESSAGE ||| navigate_to(CallLog,Android);
2013-3-1 19:51:09: ||| MESSAGE ||| Sleep(2000);
2013-3-1 19:51:11: ||| MESSAGE ||| ==== Count ==>126
2013-3-1 19:51:11: ||| MESSAGE ||| Tap_AndroidStr(580-7887);
2013-3-1 19:51:13: ||| MESSAGE ||| Sleep(3000);
2013-3-1 19:51:16: ||| MESSAGE ||| press_keys(<Send>);
2013-3-1 19:51:17: ||| MESSAGE ||| Sleep(2000);
2013-3-1 19:51:19: ||| MESSAGE ||| wait_for_image(20130302134846.bmp,20);
2013-3-1 19:51:28: ||| MESSAGE ||| Make call :successful!
2013-3-1 19:51:28: ||| MESSAGE ||| Sleep(5000);
2013-3-1 19:51:33: ||| MESSAGE ||| Tap_AndroidStr(End);
2013-3-1 19:51:35: ||| MESSAGE ||| Sleep(4000);
2013-3-1 19:51:39: ||| MESSAGE ||| press_keys(<RightMost><RightMost><RightMost>);
2013-3-1 19:51:41: ||| MESSAGE ||| press_keys(<Home>);
2013-3-1 19:51:41: ||| MESSAGE ||| navigate_to(CallLog,Android);
2013-3-1 19:51:43: ||| MESSAGE ||| Sleep(2000);
2013-3-1 19:51:45: ||| MESSAGE ||| ==== Count ==>127
2013-3-1 19:51:45: ||| MESSAGE ||| Tap_AndroidStr(580-7887);
2013-3-1 19:51:47: ||| MESSAGE ||| Sleep(3000);
2013-3-1 19:51:50: ||| MESSAGE ||| press_keys(<Send>);
2013-3-1 19:51:51: ||| MESSAGE ||| Sleep(2000);
2013-3-1 19:51:53: ||| MESSAGE ||| wait_for_image(20130302134846.bmp,20);
2013-3-1 19:52:02: ||| MESSAGE ||| Make call :successful!
2013-3-1 19:52:02: ||| MESSAGE ||| Sleep(5000);
2013-3-1 19:52:07: ||| MESSAGE ||| Tap_AndroidStr(End);
2013-3-1 19:52:09: ||| MESSAGE ||| Sleep(4000);
2013-3-1 19:52:13: ||| MESSAGE ||| press_keys(<RightMost><RightMost><RightMost>);
2013-3-1 19:52:15: ||| MESSAGE ||| press_keys(<Home>);
2013-3-1 19:52:15: ||| MESSAGE ||| navigate_to(CallLog,Android);
2013-3-1 19:52:17: ||| MESSAGE ||| Sleep(2000);
2013-3-1 19:52:19: ||| MESSAGE ||| ==== Count ==>128
2013-3-1 19:52:19: ||| MESSAGE ||| Tap_AndroidStr(580-7887);
2013-3-1 19:52:21: ||| MESSAGE ||| Sleep(3000);
2013-3-1 19:52:24: ||| MESSAGE ||| press_keys(<Send>);
2013-3-1 19:52:25: ||| MESSAGE ||| Sleep(2000);
2013-3-1 19:52:27: ||| MESSAGE ||| wait_for_image(20130302134846.bmp,20);
2013-3-1 19:52:36: ||| MESSAGE ||| Make call :successful!
2013-3-1 19:52:36: ||| MESSAGE ||| Sleep(5000);
2013-3-1 19:52:41: ||| MESSAGE ||| Tap_AndroidStr(End);
2013-3-1 19:52:43: ||| MESSAGE ||| Sleep(4000);
2013-3-1 19:52:47: ||| MESSAGE ||| press_keys(<RightMost><RightMost><RightMost>);
2013-3-1 19:52:49: ||| MESSAGE ||| press_keys(<Home>);
2013-3-1 19:52:49: ||| MESSAGE ||| navigate_to(CallLog,Android);
2013-3-1 19:52:51: ||| MESSAGE ||| Sleep(2000);
2013-3-1 19:52:53: ||| MESSAGE ||| ==== Count ==>129
2013-3-1 19:52:53: ||| MESSAGE ||| Tap_AndroidStr(580-7887);
2013-3-1 19:52:56: ||| MESSAGE ||| Sleep(3000);
2013-3-1 19:52:59: ||| MESSAGE ||| press_keys(<Send>);
2013-3-1 19:52:59: ||| MESSAGE ||| Sleep(2000);
2013-3-1 19:53:01: ||| MESSAGE ||| wait_for_image(20130302134846.bmp,20);
2013-3-1 19:53:10: ||| MESSAGE ||| Make call :successful!
2013-3-1 19:53:10: ||| MESSAGE ||| Sleep(5000);
2013-3-1 19:53:15: ||| MESSAGE ||| Tap_AndroidStr(End);
2013-3-1 19:53:17: ||| MESSAGE ||| Sleep(4000);
2013-3-1 19:53:21: ||| MESSAGE ||| press_keys(<RightMost><RightMost><RightMost>);
2013-3-1 19:53:23: ||| MESSAGE ||| press_keys(<Home>);
2013-3-1 19:53:23: ||| MESSAGE ||| navigate_to(CallLog,Android);
2013-3-1 19:53:26: ||| MESSAGE ||| Sleep(2000);
2013-3-1 19:53:28: ||| MESSAGE ||| ==== Count ==>130
2013-3-1 19:53:28: ||| MESSAGE ||| Tap_AndroidStr(580-7887);
2013-3-1 19:53:30: ||| MESSAGE ||| Sleep(3000);
2013-3-1 19:53:33: ||| MESSAGE ||| press_keys(<Send>);
2013-3-1 19:53:33: ||| MESSAGE ||| Sleep(2000);
2013-3-1 19:53:35: ||| MESSAGE ||| wait_for_image(20130302134846.bmp,20);
2013-3-1 19:53:44: ||| MESSAGE ||| Make call :successful!
2013-3-1 19:53:44: ||| MESSAGE ||| Sleep(5000);
2013-3-1 19:53:49: ||| MESSAGE ||| Tap_AndroidStr(End);
2013-3-1 19:53:52: ||| MESSAGE ||| Sleep(4000);
2013-3-1 19:53:56: ||| MESSAGE ||| press_keys(<RightMost><RightMost><RightMost>);
2013-3-1 19:53:57: ||| MESSAGE ||| press_keys(<Home>);
2013-3-1 19:53:57: ||| MESSAGE ||| navigate_to(CallLog,Android);
2013-3-1 19:54:00: ||| MESSAGE ||| Sleep(2000);
2013-3-1 19:54:02: ||| MESSAGE ||| ==== Count ==>131
2013-3-1 19:54:02: ||| MESSAGE ||| Tap_AndroidStr(580-7887);
2013-3-1 19:54:04: ||| MESSAGE ||| Sleep(3000);
2013-3-1 19:54:07: ||| MESSAGE ||| press_keys(<Send>);
2013-3-1 19:54:07: ||| MESSAGE ||| Sleep(2000);
2013-3-1 19:54:09: ||| MESSAGE ||| wait_for_image(20130302134846.bmp,20);
2013-3-1 19:54:18: ||| MESSAGE ||| Make call :successful!
2013-3-1 19:54:18: ||| MESSAGE ||| Sleep(5000);
2013-3-1 19:54:23: ||| MESSAGE ||| Tap_AndroidStr(End);
2013-3-1 19:54:26: ||| MESSAGE ||| Sleep(4000);
2013-3-1 19:54:30: ||| MESSAGE ||| press_keys(<RightMost><RightMost><RightMost>);
2013-3-1 19:54:31: ||| MESSAGE ||| press_keys(<Home>);
2013-3-1 19:54:31: ||| MESSAGE ||| navigate_to(CallLog,Android);
2013-3-1 19:54:34: ||| MESSAGE ||| Sleep(2000);
2013-3-1 19:54:36: ||| MESSAGE ||| ==== Count ==>132
2013-3-1 19:54:36: ||| MESSAGE ||| Tap_AndroidStr(580-7887);
2013-3-1 19:54:38: ||| MESSAGE ||| Sleep(3000);
2013-3-1 19:54:41: ||| MESSAGE ||| press_keys(<Send>);
2013-3-1 19:54:41: ||| MESSAGE ||| Sleep(2000);
2013-3-1 19:54:43: ||| MESSAGE ||| wait_for_image(20130302134846.bmp,20);
2013-3-1 19:54:52: ||| MESSAGE ||| Make call :successful!
2013-3-1 19:54:53: ||| MESSAGE ||| Sleep(5000);
2013-3-1 19:54:57: ||| MESSAGE ||| Tap_AndroidStr(End);
2013-3-1 19:55:00: ||| MESSAGE ||| Sleep(4000);
2013-3-1 19:55:04: ||| MESSAGE ||| press_keys(<RightMost><RightMost><RightMost>);
2013-3-1 19:55:05: ||| MESSAGE ||| press_keys(<Home>);
2013-3-1 19:55:06: ||| MESSAGE ||| navigate_to(CallLog,Android);
2013-3-1 19:55:08: ||| MESSAGE ||| Sleep(2000);
2013-3-1 19:55:10: ||| MESSAGE ||| ==== Count ==>133
2013-3-1 19:55:10: ||| MESSAGE ||| Tap_AndroidStr(580-7887);
2013-3-1 19:55:12: ||| MESSAGE ||| Sleep(3000);
2013-3-1 19:55:15: ||| MESSAGE ||| press_keys(<Send>);
2013-3-1 19:55:16: ||| MESSAGE ||| Sleep(2000);
2013-3-1 19:55:18: ||| MESSAGE ||| wait_for_image(20130302134846.bmp,20);
2013-3-1 19:55:27: ||| MESSAGE ||| Make call :successful!
2013-3-1 19:55:27: ||| MESSAGE ||| Sleep(5000);
2013-3-1 19:55:32: ||| MESSAGE ||| Tap_AndroidStr(End);
2013-3-1 19:55:34: ||| MESSAGE ||| Sleep(4000);
2013-3-1 19:55:38: ||| MESSAGE ||| press_keys(<RightMost><RightMost><RightMost>);
2013-3-1 19:55:39: ||| MESSAGE ||| press_keys(<Home>);
2013-3-1 19:55:40: ||| MESSAGE ||| navigate_to(CallLog,Android);
2013-3-1 19:55:42: ||| MESSAGE ||| Sleep(2000);
2013-3-1 19:55:44: ||| MESSAGE ||| ==== Count ==>134
2013-3-1 19:55:44: ||| MESSAGE ||| Tap_AndroidStr(580-7887);
2013-3-1 19:55:46: ||| MESSAGE ||| Sleep(3000);
2013-3-1 19:55:49: ||| MESSAGE ||| press_keys(<Send>);
2013-3-1 19:55:50: ||| MESSAGE ||| Sleep(2000);
2013-3-1 19:55:52: ||| MESSAGE ||| wait_for_image(20130302134846.bmp,20);
2013-3-1 19:56:01: ||| MESSAGE ||| Make call :successful!
2013-3-1 19:56:01: ||| MESSAGE ||| Sleep(5000);
2013-3-1 19:56:06: ||| MESSAGE ||| Tap_AndroidStr(End);
2013-3-1 19:56:08: ||| MESSAGE ||| Sleep(4000);
2013-3-1 19:56:12: ||| MESSAGE ||| press_keys(<RightMost><RightMost><RightMost>);
2013-3-1 19:56:14: ||| MESSAGE ||| press_keys(<Home>);
2013-3-1 19:56:14: ||| MESSAGE ||| navigate_to(CallLog,Android);
2013-3-1 19:56:17: ||| MESSAGE ||| Sleep(2000);
2013-3-1 19:56:19: ||| MESSAGE ||| ==== Count ==>135
2013-3-1 19:56:19: ||| MESSAGE ||| Tap_AndroidStr(580-7887);
2013-3-1 19:56:21: ||| MESSAGE ||| Sleep(3000);
2013-3-1 19:56:24: ||| MESSAGE ||| press_keys(<Send>);
2013-3-1 19:56:24: ||| MESSAGE ||| Sleep(2000);
2013-3-1 19:56:26: ||| MESSAGE ||| wait_for_image(20130302134846.bmp,20);
2013-3-1 19:56:35: ||| MESSAGE ||| Make call :successful!
2013-3-1 19:56:35: ||| MESSAGE ||| Sleep(5000);
2013-3-1 19:56:40: ||| MESSAGE ||| Tap_AndroidStr(End);
2013-3-1 19:56:43: ||| MESSAGE ||| Sleep(4000);
2013-3-1 19:56:47: ||| MESSAGE ||| press_keys(<RightMost><RightMost><RightMost>);
2013-3-1 19:56:48: ||| MESSAGE ||| press_keys(<Home>);
2013-3-1 19:56:49: ||| MESSAGE ||| navigate_to(CallLog,Android);
2013-3-1 19:56:51: ||| MESSAGE ||| Sleep(2000);
2013-3-1 19:56:53: ||| MESSAGE ||| ==== Count ==>136
2013-3-1 19:56:53: ||| MESSAGE ||| Tap_AndroidStr(580-7887);
2013-3-1 19:56:55: ||| MESSAGE ||| Sleep(3000);
2013-3-1 19:56:58: ||| MESSAGE ||| press_keys(<Send>);
2013-3-1 19:56:58: ||| MESSAGE ||| Sleep(2000);
2013-3-1 19:57:00: ||| MESSAGE ||| wait_for_image(20130302134846.bmp,20);
2013-3-1 19:57:09: ||| MESSAGE ||| Make call :successful!
2013-3-1 19:57:09: ||| MESSAGE ||| Sleep(5000);
2013-3-1 19:57:14: ||| MESSAGE ||| Tap_AndroidStr(End);
2013-3-1 19:57:17: ||| MESSAGE ||| Sleep(4000);
2013-3-1 19:57:21: ||| MESSAGE ||| press_keys(<RightMost><RightMost><RightMost>);
2013-3-1 19:57:22: ||| MESSAGE ||| press_keys(<Home>);
2013-3-1 19:57:22: ||| MESSAGE ||| navigate_to(CallLog,Android);
2013-3-1 19:57:25: ||| MESSAGE ||| Sleep(2000);
2013-3-1 19:57:27: ||| MESSAGE ||| ==== Count ==>137
2013-3-1 19:57:27: ||| MESSAGE ||| Tap_AndroidStr(580-7887);
2013-3-1 19:57:29: ||| MESSAGE ||| Sleep(3000);
2013-3-1 19:57:32: ||| MESSAGE ||| press_keys(<Send>);
2013-3-1 19:57:32: ||| MESSAGE ||| Sleep(2000);
2013-3-1 19:57:34: ||| MESSAGE ||| wait_for_image(20130302134846.bmp,20);
2013-3-1 19:57:44: ||| MESSAGE ||| Make call :successful!
2013-3-1 19:57:44: ||| MESSAGE ||| Sleep(5000);
2013-3-1 19:57:49: ||| MESSAGE ||| Tap_AndroidStr(End);
2013-3-1 19:57:51: ||| MESSAGE ||| Sleep(4000);
2013-3-1 19:57:55: ||| MESSAGE ||| press_keys(<RightMost><RightMost><RightMost>);
2013-3-1 19:57:56: ||| MESSAGE ||| press_keys(<Home>);
2013-3-1 19:57:57: ||| MESSAGE ||| navigate_to(CallLog,Android);
2013-3-1 19:57:59: ||| MESSAGE ||| Sleep(2000);
2013-3-1 19:58:01: ||| MESSAGE ||| ==== Count ==>138
2013-3-1 19:58:01: ||| MESSAGE ||| Tap_AndroidStr(580-7887);
2013-3-1 19:58:03: ||| MESSAGE ||| Sleep(3000);
2013-3-1 19:58:06: ||| MESSAGE ||| press_keys(<Send>);
2013-3-1 19:58:07: ||| MESSAGE ||| Sleep(2000);
2013-3-1 19:58:09: ||| MESSAGE ||| wait_for_image(20130302134846.bmp,20);
2013-3-1 19:58:17: ||| MESSAGE ||| Make call :successful!
2013-3-1 19:58:18: ||| MESSAGE ||| Sleep(5000);
2013-3-1 19:58:22: ||| MESSAGE ||| Tap_AndroidStr(End);
2013-3-1 19:58:25: ||| MESSAGE ||| Sleep(4000);
2013-3-1 19:58:29: ||| MESSAGE ||| press_keys(<RightMost><RightMost><RightMost>);
2013-3-1 19:58:30: ||| MESSAGE ||| press_keys(<Home>);
2013-3-1 19:58:31: ||| MESSAGE ||| navigate_to(CallLog,Android);
2013-3-1 19:58:33: ||| MESSAGE ||| Sleep(2000);
2013-3-1 19:58:35: ||| MESSAGE ||| ==== Count ==>139
2013-3-1 19:58:35: ||| MESSAGE ||| Tap_AndroidStr(580-7887);
2013-3-1 19:58:37: ||| MESSAGE ||| Sleep(3000);
2013-3-1 19:58:40: ||| MESSAGE ||| press_keys(<Send>);
2013-3-1 19:58:41: ||| MESSAGE ||| Sleep(2000);
2013-3-1 19:58:43: ||| MESSAGE ||| wait_for_image(20130302134846.bmp,20);
2013-3-1 19:58:52: ||| MESSAGE ||| Make call :successful!
2013-3-1 19:58:52: ||| MESSAGE ||| Sleep(5000);
2013-3-1 19:58:57: ||| MESSAGE ||| Tap_AndroidStr(End);
2013-3-1 19:58:59: ||| MESSAGE ||| Sleep(4000);
2013-3-1 19:59:03: ||| MESSAGE ||| press_keys(<RightMost><RightMost><RightMost>);
2013-3-1 19:59:04: ||| MESSAGE ||| press_keys(<Home>);
2013-3-1 19:59:05: ||| MESSAGE ||| navigate_to(CallLog,Android);
2013-3-1 19:59:07: ||| MESSAGE ||| Sleep(2000);
2013-3-1 19:59:09: ||| MESSAGE ||| ==== Count ==>140
2013-3-1 19:59:09: ||| MESSAGE ||| Tap_AndroidStr(580-7887);
2013-3-1 19:59:11: ||| MESSAGE ||| Sleep(3000);
2013-3-1 19:59:14: ||| MESSAGE ||| press_keys(<Send>);
2013-3-1 19:59:14: ||| MESSAGE ||| Sleep(2000);
2013-3-1 19:59:16: ||| MESSAGE ||| wait_for_image(20130302134846.bmp,20);
2013-3-1 19:59:25: ||| MESSAGE ||| Make call :successful!
2013-3-1 19:59:25: ||| MESSAGE ||| Sleep(5000);
2013-3-1 19:59:30: ||| MESSAGE ||| Tap_AndroidStr(End);
2013-3-1 19:59:33: ||| MESSAGE ||| Sleep(4000);
2013-3-1 19:59:37: ||| MESSAGE ||| press_keys(<RightMost><RightMost><RightMost>);
2013-3-1 19:59:38: ||| MESSAGE ||| press_keys(<Home>);
2013-3-1 19:59:39: ||| MESSAGE ||| navigate_to(CallLog,Android);
2013-3-1 19:59:41: ||| MESSAGE ||| Sleep(2000);
2013-3-1 19:59:43: ||| MESSAGE ||| ==== Count ==>141
2013-3-1 19:59:43: ||| MESSAGE ||| Tap_AndroidStr(580-7887);
2013-3-1 19:59:45: ||| MESSAGE ||| Sleep(3000);
2013-3-1 19:59:48: ||| MESSAGE ||| press_keys(<Send>);
2013-3-1 19:59:49: ||| MESSAGE ||| Sleep(2000);
2013-3-1 19:59:51: ||| MESSAGE ||| wait_for_image(20130302134846.bmp,20);
2013-3-1 20:00:00: ||| MESSAGE ||| Make call :successful!
2013-3-1 20:00:00: ||| MESSAGE ||| Sleep(5000);
2013-3-1 20:00:05: ||| MESSAGE ||| Tap_AndroidStr(End);
2013-3-1 20:00:07: ||| MESSAGE ||| Sleep(4000);
2013-3-1 20:00:11: ||| MESSAGE ||| press_keys(<RightMost><RightMost><RightMost>);
2013-3-1 20:00:12: ||| MESSAGE ||| press_keys(<Home>);
2013-3-1 20:00:13: ||| MESSAGE ||| navigate_to(CallLog,Android);
2013-3-1 20:00:15: ||| MESSAGE ||| Sleep(2000);
2013-3-1 20:00:17: ||| MESSAGE ||| ==== Count ==>142
2013-3-1 20:00:17: ||| MESSAGE ||| Tap_AndroidStr(580-7887);
2013-3-1 20:00:19: ||| MESSAGE ||| Sleep(3000);
2013-3-1 20:00:22: ||| MESSAGE ||| press_keys(<Send>);
2013-3-1 20:00:23: ||| MESSAGE ||| Sleep(2000);
2013-3-1 20:00:25: ||| MESSAGE ||| wait_for_image(20130302134846.bmp,20);
2013-3-1 20:00:34: ||| MESSAGE ||| Make call :successful!
2013-3-1 20:00:34: ||| MESSAGE ||| Sleep(5000);
2013-3-1 20:00:39: ||| MESSAGE ||| Tap_AndroidStr(End);
2013-3-1 20:00:41: ||| MESSAGE ||| Sleep(4000);
2013-3-1 20:00:45: ||| MESSAGE ||| press_keys(<RightMost><RightMost><RightMost>);
2013-3-1 20:00:46: ||| MESSAGE ||| press_keys(<Home>);
2013-3-1 20:00:47: ||| MESSAGE ||| navigate_to(CallLog,Android);
2013-3-1 20:00:49: ||| MESSAGE ||| Sleep(2000);
2013-3-1 20:00:51: ||| MESSAGE ||| ==== Count ==>143
2013-3-1 20:00:51: ||| MESSAGE ||| Tap_AndroidStr(580-7887);
2013-3-1 20:00:53: ||| MESSAGE ||| Sleep(3000);
2013-3-1 20:00:56: ||| MESSAGE ||| press_keys(<Send>);
2013-3-1 20:00:57: ||| MESSAGE ||| Sleep(2000);
2013-3-1 20:00:59: ||| MESSAGE ||| wait_for_image(20130302134846.bmp,20);
2013-3-1 20:01:08: ||| MESSAGE ||| Make call :successful!
2013-3-1 20:01:08: ||| MESSAGE ||| Sleep(5000);
2013-3-1 20:01:13: ||| MESSAGE ||| Tap_AndroidStr(End);
2013-3-1 20:01:15: ||| MESSAGE ||| Sleep(4000);
2013-3-1 20:01:19: ||| MESSAGE ||| press_keys(<RightMost><RightMost><RightMost>);
2013-3-1 20:01:20: ||| MESSAGE ||| press_keys(<Home>);
2013-3-1 20:01:21: ||| MESSAGE ||| navigate_to(CallLog,Android);
2013-3-1 20:01:23: ||| MESSAGE ||| Sleep(2000);
2013-3-1 20:01:25: ||| MESSAGE ||| ==== Count ==>144
2013-3-1 20:01:25: ||| MESSAGE ||| Tap_AndroidStr(580-7887);
2013-3-1 20:01:27: ||| MESSAGE ||| Sleep(3000);
2013-3-1 20:01:30: ||| MESSAGE ||| press_keys(<Send>);
2013-3-1 20:01:31: ||| MESSAGE ||| Sleep(2000);
2013-3-1 20:01:33: ||| MESSAGE ||| wait_for_image(20130302134846.bmp,20);
2013-3-1 20:01:42: ||| MESSAGE ||| Make call :successful!
2013-3-1 20:01:42: ||| MESSAGE ||| Sleep(5000);
2013-3-1 20:01:47: ||| MESSAGE ||| Tap_AndroidStr(End);
2013-3-1 20:01:49: ||| MESSAGE ||| Sleep(4000);
2013-3-1 20:01:53: ||| MESSAGE ||| press_keys(<RightMost><RightMost><RightMost>);
2013-3-1 20:01:54: ||| MESSAGE ||| press_keys(<Home>);
2013-3-1 20:01:55: ||| MESSAGE ||| navigate_to(CallLog,Android);
2013-3-1 20:01:57: ||| MESSAGE ||| Sleep(2000);
2013-3-1 20:01:59: ||| MESSAGE ||| ==== Count ==>145
